item_code,advt_no,details,link
1649203200000,202210,NOTIFICATION FOR INTERVIEW OF ASSISTANT PROFESSOR (MEDICAL EDUCATION DEPT)-2022 (06-04-2022),/assets/pdf/Notifications/NOTIFICATION_INT_APMED_2022_06042022.pdf
1649203200000,202210,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -ASSISTANT PROFESSOR (MEDICAL EDUCATION DEPT)-2022,/assets/pdf/Notifications/INT_SCH_AP_MED_2022_24032022.pdf
1649203200000,202210,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_MED_2022_24032022.pdf
1648080000000,202206,NOTIFICATION ABOUT DOCUMENT VERIFICATION SCHEDULE OF ASSISTANT DIRECTOR (REVENUE AND DISASTER MANAGEMENT) -2022 (24-03-2022) ,/assets/pdf/Notifications/NOTI_DV_SCH_ADRDM_2022_24032022.pdf
1648080000000,202206,DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR (REVENUE AND DISASTER MANAGEMENT) -2022,/assets/pdf/Notifications/DV_SCH_ADRDM_2022_24032022.pdf
1648080000000,202206,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_CL_ADRDM_2022_24032022.pdf
1648512000000,202118,"IMPORTANT NOTIFICATION FOR PRACHARYA VERG-1 AND VERG2 , ASSISTANT DIRECTOR, RESHAM, SCIENTIFIC OFFICER (CHEMISTRY) AND ASSISTANT DIRECTOR (PLANNING, ECONOMICS & STATISTICS) (29-03-2022) ",/assets/pdf/Notifications/NOTI_P1_P2_ADR_SOC_ADPES_29032022.pdf
1647475200000,202118,"EXAM SCHEDULE- PRACHARYA VERG-1 AND VERG2 , ASSISTANT DIRECTOR, RESHAM, SCIENTIFIC OFFICER (CHEMISTRY) AND ASSISTANT DIRECTOR (PLANNING, ECONOMICS & STATISTICS) (17-03-2022) ",/assets/pdf/Notifications/Exam_Sch_Pv1_PV2_ADR_SOC_ADPES_17032022.pdf
1649030400000,202115,"IMPORTANT NOTIFICATION - ASSISTANT DIRECTOR HANDLOOM-2021, LAW OFFICER (HOME -JAIL DEPT)-2021, ASSISTANT REGISTRAR-2022, LAW OFFICER (CGPSC)-2022 (04-04-2022) ",/assets/pdf/Notifications/NOTI_AR_ADH_LAWH_LAWC_04042022.pdf
1647475200000,202115,"EXAM SCHEDULE - ASSISTANT DIRECTOR HANDLOOM-2021, LAW OFFICER (HOME -JAIL DEPT)-2021, ASSISTANT REGISTRAR-2022, LAW OFFICER (CGPSC)-2022 (17-03-2022) ",/assets/pdf/Notifications/Exam_Sch_ADH_AR_LOH_LOPSC_17032022.pdf
1646784000000,202201,CAVEAT SUCHANA FOR UNANI MEDICAL OFFICER-2022 (09-03-2022),/assets/pdf/Notifications/Caveat_Suchana_UMO_09032022.pdf
1646611200000,202201,NOTIFICATION FOR INTERVIEW OF UNANI MEDICAL OFFICER-2022 (07-03-2022),/assets/pdf/Notifications/NOTI_INT_SCH_UMO_2022_07032022.pdf
1646611200000,202201,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -UNANI MEDICAL OFFICER-2022 ,/assets/pdf/Notifications/INT_SCH_UMO_2022_07032022.pdf
1646611200000,202201,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_UMO_2022_07032022.pdf
1646265600000,202111,"CAVEAT SUCHANA FOR JUNIOR RESIDENT, SENIOR REGISTRAR, REGISTRAR-2021 & DEMONSTRATOR-2021 (03-03-2022)",/assets/pdf/Notifications/CAVEAT_SUCHANA_03032022.pdf
1646265600000,202115,"EXAM SCHEDULE - ASSISTANT DIRECTOR HANDLOOM-2021, LAW OFFICER (HOME -JAIL DEPT)-2021, ASSISTANT REGISTRAR-2022, LAW OFFICER (CGPSC)-2022 (03-03-2022) ",/assets/pdf/Notifications/EXAM_SCH_ADH_LOH_AR_LOCGPSC_03032022.pdf
1646006400000,202111,"NOTIFICATION FOR INTERVIEW OF JUNIOR RESIDENT, SENIOR REGISTRAR, REGISTRAR, DEMONSTRATOR-2021 (28-02-2022)",/assets/pdf/Notifications/NOTI_INT_SCH_JR_SR_R_DEMO_2021_28022022.pdf
1646006400000,202111,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -JUNIOR RESIDENT, SENIOR REGISTRAR, REGISTRAR, DEMONSTRATOR-2021 ",/assets/pdf/Notifications/INT_SCH_JR_SR_R_DEMO_2021_28022022.pdf
1646006400000,202111,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_JR_SR_R_DEMO_2021_28022022.pdf
1645833600000,202007,NOTIFICATION - CG FOREST SERVICE (COMBINED) EXAM-2020 (26-02-2022),/assets/pdf/Notifications/NOTI_CGFSE_2020_26022022.pdf
1645660800000,202110,CAVEAT SUCHANA FOR SENIOR RESIDENT-2021 (24-02-2022),/assets/pdf/Notifications/CAVEAT_SUCHANA_24022022.pdf
1645142400000,202110,NOTIFICATION FOR INTERVIEW OF SENIOR RESIDENT-2021 (18-02-2022),/assets/pdf/Notifications/NOTI_INT_SCH_SR_RESIDENT_2021_18022022.pdf
1645142400000,202110,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -SENIOR RESIDENT-2021 ,/assets/pdf/Notifications/INT_SCH_SR_RESIDENT_2021_18022022.pdf
1645142400000,202110,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SR_RESIDENT_2021_18022022.pdf
1644883200000,202116,"EXAM SCHEDULE- ASSISTANT DIRECTOR, RESHAM-2021, SCIENTIFIC OFFICER (CHEMISTRY)-2021 AND ASSISTANT DIRECTOR (PLANNING, ECONOMICS & STATISTICS)-2021 (15-02-2022) ",/assets/pdf/Notifications/Exam_Sch_ADR_SOC_ADPES_15022022.pdf
1644883200000,202118,EXAM SCHEDULE (TENTATIVE) - PRACHARYA VERG-1 AND PRACHARYA VERG-2 EXAM-2021 (15-02-2022) ,/assets/pdf/Notifications/Exam_Sch_PV1_PV2_15022022.pdf
1644796800000,202208,"CAVEAT SUCHANA FOR DSP (RADIO)-2022, DENTAL SURGEON-2022, ASSISTANT PROFESSOR (MEDICAL EDUCATION DEPT.)-2022, ASSISTANT RESEARCH OFFICER-2022 (14-02-2022)",/assets/pdf/Notifications/CAVEAT_SUCHANA_14022022.pdf
1644796800000,202009,NOTIFICATION- FEE REFUND IN STATE SERVICE EAXM-2020 (11-02-2022),/assets/pdf/Notifications/NOTI_FEE_REFUND_SSE2020_11022022.pdf
1644451200000,202108,CAVEAT SUCHANA FOR MEDICAL SPECIALIST-2021 (10-02-2022),/assets/pdf/Notifications/CAVEAT_SUCHANA_10022022.pdf
1644364800000,202108,NOTIFICATION FOR INTERVIEW OF MEDICAL SPECIALIST-2021 (09-02-2022),/assets/pdf/Notifications/NOTI_INT_MED_SPE_2021_09022022.pdf
1644364800000,202108,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -MEDICAL SPECIALIST-2021,/assets/pdf/Notifications/INT_SCH_MED_SPEC_2021_09022022.pdf
1644364800000,202108,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_MED_SPEC_2021_09022022.pdf
1644278400000,202104,CAVEAT SUCHANA FOR VETERINARY ASSISTANT SURGEON-2021 & SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM -2021 (08-02-2022),/assets/pdf/Notifications/CAVEAT_SUCHANA_08022022.pdf
1643932800000,202109,NOTIFICATION FOR SPECIAL EDIT IN ONLINE APPLICATION OF STATE SERVICE (PRELIMS) EXAM-2021 (04-02-2022),/assets/pdf/Notifications/Noti_SSPE_2021_SEdit_04022022.pdf
1643846400000,202109,NOTIFICATION ABOUT ONLINE ADMIT CARD FOR STATE SERVICE (PRELIMS) EXAM-2021 (03-02-2022),/assets/pdf/Notifications/Noti_About_AC_SSPE_2021_03022022.pdf
1643760000000,202104,NOTIFICATION FOR INTERVIEW OF VETERINARY ASSISTANT SURGEON EXAM- 2021 (02-02-2022),/assets/pdf/Notifications/NOTI_INT_VAS_2021_02022022.pdf
1643760000000,202104,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -VETERINARY ASSISTANT SURGEON EXAM- 2021 ,/assets/pdf/Notifications/INT_SCH_VAS_2021_02022022.pdf
1643760000000,202104,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_VAS_2021_02022022.pdf
1643760000000,202106,NOTIFICATION FOR INTERVIEW OF SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM- 2021 (02-02-2022),/assets/pdf/Notifications/NOTI_INT_ADPPO_2021_02022022.pdf
1643760000000,202106,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM- 2021,/assets/pdf/Notifications/INT_SCH_ADPPO_2021_02022022.pdf
1643760000000,202106,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADPPO_2021_02022022.pdf
1643760000000,,CAVEAT SUCHANA FOR VARIOUS ADVERTISEMENTS OF YEAR 2021 & 2022 (02-02-2022),/assets/pdf/Notifications/Caveat_Notification_02022022.pdf
1643328000000,999999,SHORT TENDER NOTICE FOR SAAF SAFAI WORK IN CGPSC OFFICE-2022 (28-01-2022) ,/assets/pdf/Notifications/Short_Tender_Notice_28012022.pdf
1642809600000,202109,AMENDED NOTIFICATION ABOUT SUBSCRIBER FOR STATE SERVICE (PRELIMS) EXAM-2021 (22-01-2022),/assets/pdf/Notifications/AMEND_Noti_subs_SSPE_2021_22012022.pdf
1642032000000,202108,POSTPONEMENT OF INTERVIEW OF MEDICAL SPECIALIST- 2021 (13-01-2022),/assets/pdf/Notifications/Postponement_Interview_Med_Spe_13012022.pdf
1641772800000,202108,NOTIFICATION FOR INTERVIEW OF MEDICAL SPECIALIST- 2021 (10-01-2022),/assets/pdf/Notifications/NOTI_INT_MEDICAL_SPECIALIST_10012022.pdf
1641772800000,202108,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -MEDICAL SPECIALIST- 2021,/assets/pdf/Notifications/INT_SCH_MEDICAL_SPECIALIST_10012022.pdf
1641772800000,202108,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_MEDICAL_SPECIALIST_10012022.pdf
1640217600000,,PRESS NOTIFICATION- CGPSC OFFICE TRANSFERRED FROM RAIPUR TO NAVA RAIPUR (23-12-2021),/assets/pdf/Notifications/CGPSC_Office_Transfer_23122021.pdf
1640131200000,202109,NOTIFICATION - AGE LIMIT FOR CHHATTISGARH GOVERNMENT EMPLOYEE FOR STATE SERVICE EXAM-2021 (22-12-2021),/assets/pdf/Notifications/Noti_SSE_2021_Age_Limit_CG_Govt_Emp_22122021.pdf
1640217600000,202109,ANNEXURE (23-12-2021),/assets/pdf/Notifications/ANNEXURE_SSE_2021_Age_Limit_CG_Govt_Emp_23122021.pdf
1638748800000,202106,NOTIFICATION ABOUT ONLINE ADMIT CARD FOR SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM-2021 (6-12-2021),/assets/pdf/Notifications/Noti_AC_ADPPO_2021_06122021.pdf
1637884800000,202007,NOTIFICATION ABOUT ONLINE ADMIT CARD FOR CG FOREST SERVICE (COMBINED) EXAM-2020 (26-11-2021),/assets/pdf/Notifications/Noti_About_AC_CGFSE_2020_26112021.pdf
1637107200000,202104,NOTIFICATION ABOUT ONLINE ADMIT CARD FOR VETERINARY ASSISTANT SURGEON EXAM-2021 (17-11-2021),/assets/pdf/Notifications/Noti_About_AC_VAS_2021_17112021.pdf
1636588800000,202105,NOTIFICATION- POSTPONEMENT OF STATE ENGINEERING SERVICE EXAMINATION-2021 (11-11-2021),/assets/pdf/Notifications/SES_2021_Exam_postponement_11112021.pdf
1634947200000,202009,NOTIFICATION- FEE REFUND IN STATE SERVICE EAXM-2020 (23-10-2021),/assets/pdf/Notifications/NOTI_FEE_REFUND_SSE2020_23102021.pdf
1634860800000,202007,EXAM SCHEDULE- CG FOREST SERVICE (COMBINED) EXAM-2020 (22-10-2021) ,/assets/pdf/Notifications/Exam_sch_CGFSE_2020_22102021.pdf
1633564800000,202009,NOTIFICATION ABOUT INTERVIEW OF STATE SERVICE EXAM- 2020 (07-10-2021),/assets/pdf/Notifications/NOTI_INT_SCH_SSE2020_07102021.pdf
1633564800000,202009,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -STATE SERVICE EXAM- 2020,/assets/pdf/Notifications/INT_SCH_SSE2020_07102021.pdf
1633564800000,202009,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SSE2020_07102021.pdf
1633392000000,202105,EXAM SCHEDULE- STATE ENGINEERING SERVICE EXAM-2021 (05-10-2021) ,/assets/pdf/Notifications/Exam_Sch_SES_2021_05102021.pdf
1632873600000,202105,EXAMINATION SCHEDULE (29-09-2021) ,/assets/pdf/Notifications/Exam_Sch_VAS_2021_29092021.pdf
1632700800000,202104,NOTIFICATION-WRITTEN EXAM IN VETERINARY ASSISTANT SURGEON-2021 (27-09-2021),/assets/pdf/Notifications/WRITTEN_EXAM_VAS_2021_27092021.pdf
1632096000000,202010,"NOTIFICATION ABOUT INTERVIEW OF REGISTRAR, DEPUTY REGISTRAR, ASTT REGISTRAR EXAM- 2020, ASTT. DIRECTOR JANSAMPARK-2021, REGISTRAR(COLLEGE) EXAM-2021 (20-09-2021) ",/assets/pdf/Notifications/NOTI_INT_RDRAR_ADJ_RC_20092021.pdf
1632096000000,202010,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -REGISTRAR, DEPUTY REGISTRAR, ASTT REGISTRAR EXAM- 2020, ASTT. DIRECTOR JANSAMPARK-2021, REGISTRAR(COLLEGE) EXAM-2021 ",/assets/pdf/Notifications/DV_INT_SCH_RDRAR_ADJ_RC_20092021.pdf
1632096000000,202010,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_RDRAR_ADJ_RC_20092021.pdf
1631923200000,202010,"NOTIFICATION ABOUT INTERVIEW OF REGISTRAR, DEPUTY REGISTRAR, ASTT. REGISTRAR-2020, ASSISTANT DIRECTOR JANSAMPARK-2021, REGISTRAR (COLLEGE) EXAM-2021 (18-09-2021)",/assets/pdf/Notifications/NOTI_RDRAR_ADJ_RC_18092021.pdf
1632096000000,202104,AMENDED NOTIFICATION ABOUT INTERVIEW OF VETERINARY ASSISTANT SURGEON-2021 (20-09-2021) ,/assets/pdf/Notifications/AMENDED_NOTI_INT_VAS_2021_20092021.pdf
1631923200000,202104,NOTIFICATION ABOUT INTERVIEW OF VETERINARY ASSISTANT SURGEON-2021 (18-09-2021) ,/assets/pdf/Notifications/NOTI_INT_VAS_2021_18092021.pdf
1631836800000,202104,NOTIFICATION ABOUT DOCUMENT VERIFICATION SCHEDULE OF VETERINARY ASSISTANT SURGEON-2021 (17-09-2021) ,/assets/pdf/Notifications/Noti_VAS_DV_2021_17092021.pdf
1631836800000,202104,DOCUMENT VERIFICATION SCHEDULE - VETERINARY ASSISTANT SURGEON-2021,/assets/pdf/Notifications/DV_SCH_VAS_2021_17092021.pdf
1631836800000,202104, DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_CL_VAS_2021_17092021.pdf
1631836800000,202106,EXAM SCHEDULE- SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM-2021 (17-09-2021) ,/assets/pdf/Notifications/Exam_Sch_ADPPO_2021_17092021.pdf
1630108800000,202009,NOTIFICATION- FEE REFUND IN STATE SERVICE EAXM-2020 (28-08-2021),/assets/pdf/Notifications/NOTI_FEE_REFUND_SSE2020_28082021.pdf
1629676800000,201907,IMPORTANT NOTIFICATION- EDIT IN POST PREFERENCE [AGRAMANYATA] OF STATE SERVICE EXAM-2019 (23-08-2021),/assets/pdf/Notifications/Edit_Agramanyata_23082021.pdf
1629158400000,202001,IMPORTANT NOTIFICATION-INTERVIEW OF STATE ENGINEERING SERVICE EXAM-2020 (17-08-2021),/assets/pdf/Notifications/IMPORTANT_NOTIFICATION_INT_SES_2020_17082021.pdf
1629072000000,202010,"NOTIFICATION ABOUT ONLINE ADMIT CARD FOR REGISTRAR, DEPUTY REGISTRAR, ASSISTANT REGISTRAR-2020 / ASTT. DIRECTOR, JANSAMPARK (HINDI MEDIUM)-2021/REGISTRAR (COLLEGE)-2021 (16-08-2021)",/assets/pdf/Notifications/Noti_About_AC_RDRAR_ADJ_R_16082021.pdf
1628899200000,201907,NOTIFICATION ABOUT INTERVIEW OF STATE SERVICE EXAM- 2019 (14-08-2021),/assets/pdf/Notifications/NOTI_INT_SCH_SSE2019_14082021.pdf
1628899200000,201907,AMENDED INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -STATE SERVICE EXAM- 2019 ,/assets/pdf/Notifications/INT_SCH_SSE2019_14082021.pdf
1628899200000,201907,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SSE2019_14082021.pdf
1628467200000,202103,EXAM SCHEDULE- REGISTRAR (HIGHER EDUCATION DEPT) EXAM-2021 (09-08-2021) ,/assets/pdf/Notifications/Exam_Sch_Registrar_2021_09082021.pdf
1628121600000,999999,SHORT TENDER NOTICE FOR PURCHASE OF STATIONERY MATERIAL-2021 (05-08-2021) ,/assets/pdf/Notifications/Short_Tender_Noti_Stationary_05082021.pdf
1627948800000,202101,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR (MEDICAL EDUCATION DEPT.)- 2021 (03-08-2021),/assets/pdf/Notifications/NOTI_INT_SCH_AP_ME_2021_03082021.pdf
1627948800000,202101,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -ASSISTANT PROFESSOR (MEDICAL EDUCATION DEPT.)- 2021,/assets/pdf/Notifications/INT_SCH_AP_ME_2021_03082021.pdf
1627948800000,202101, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_ME_2021_03082021.pdf
1627862400000,202002,IMPORTANT NOTIFICATION & AMENDED INTERVIEW SCHEDULE OF CIVIL JUDGE EXAM-2020 (02-08-2021),/assets/pdf/Notifications/Amended_INT_SCH_CJ_2020_02082021.pdf
1627344000000,202002,IMPORTANT NOTIFICATION-INTERVIEW OF CIVIL JUDGE EXAM-2020 (27-07-2021) ,/assets/pdf/Notifications/IMPORTANT_NOTI_INT_SCH_CJ_2020_27072021.pdf
1626912000000,202002,NOTIFICATION ABOUT INTERVIEW OF CIVIL JUDGE EXAM-2020 (22-07-2021),/assets/pdf/Notifications/NOTI_INT_SCH_CJ_2020_22072021.pdf
1626912000000,202002,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - CIVIL JUDGE EXAM-2020 ,/assets/pdf/Notifications/INT_SCH_CJ_2020_22072021.pdf
1626912000000,202002,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_CJ_2020_22072021.pdf
1627430400000,202001,NOTIFICATION ABOUT INTERVIEW OF STATE ENGINEERING SERVICE EXAM-2020 (28-07-2021),/assets/pdf/Notifications/NOTI_INT_SCH_SES_2020_28072021.pdf
1627430400000,202001,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE -STATE ENGINEERING SERVICE EXAM-2020,/assets/pdf/Notifications/INT_SCH_SES_2020_28072021.pdf
1627430400000,202001,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SES_2020_28072021.pdf
1627084800000,201902,NOTIFICATION - ASSISTANT PROFESSOR (ZOOLOGY) EXAM- 2019 FINAL RESULT (24-07-2021),/assets/pdf/Notifications/Noti_AP_2019_ZOOLOGY_24072021.pdf
1626307200000,999999,NOTIFICATION FOR TENDER CANCELLATION OF PURCHASE OF STATIONERY MATERIAL (15-07-2021),/assets/pdf/Notifications/Noti_Tender_Cancelation_15072021.pdf
1626220800000,201902,NOTIFICATION FOR INTERVIEW OF ASSISTANT PROFESSOR (BOTANY) EXAM-2019 AS PER ORDER OF HON'BLE HIGH COURT OF CHHATTISGARH (14-07-2021),/assets/pdf/Notifications/Noti_Intv_AP_2019_Botany_Court_Case_14072021.pdf
1626134400000,202009,NOTIFICATION ABOUT SUBSCRIBER FOR STATE SERVICE (MAINS) EXAM-2020 (13-07-2021),/assets/pdf/Notifications/Noti_Subs_SSME_2020_13072021.pdf
1625616000000,201902,"NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (ZOOLOGY, PHYSICS, ENGLISH, HISTORY) (07-07-2021)",/assets/pdf/Notifications/NOTI_INT_SCH_AP_2019_4_SUB_07072021.pdf
1625616000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 => ZOOLOGY ,/assets/pdf/Notifications/INT_SCH_AP_2019_ZOOLOGY_07072021.pdf
1625616000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 => PHYSICS ,/assets/pdf/Notifications/INT_SCH_AP_2019_PHYSICS_07072021.pdf
1625616000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 => ENGLISH ,/assets/pdf/Notifications/INT_SCH_AP_2019_ENGLISH_07072021.pdf
1625616000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 =>HISTORY ,/assets/pdf/Notifications/INT_SCH_AP_2019_HISTORY_07072021.pdf
1625616000000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_4_SUB_07072021.pdf
1625529600000,202010,"EXAM SCHEDULE- REGISTRAR, DEPUTY REGISTRAR, ASSISTANT REGISTRAR -2020 & ASSISTANT DIRECTOR JANSAMPARK (HINDI MEDIUM)-2021 (06-07-2021)",/assets/pdf/Notifications/Exam_sch_RDRAR2021_ADJHE2021_06072021.pdf
1625443200000,201902,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (GEOGRAPHY) (05-07-2021),/assets/pdf/Notifications/NOTI_INT_SCH_AP_2019_GEOGRAPHY_05072021.pdf
1625443200000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (GEOGRAPHY) ,/assets/pdf/Notifications/INT_SCH_AP_2019_GEOGRAPHY_05072021.pdf
1625443200000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_GEOGRAPHY_05072021.pdf
1624406400000,201902,AMENDED NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (BOTANY) (23-06-2021),/assets/pdf/Notifications/AMEND_Noti_AP2019Botany_23062021.pdf
1624492800000,201902,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (BOTANY) (24-06-2021),/assets/pdf/Notifications/Noti_INT_SCH_AP_2019_Botany_24062021.pdf
1624492800000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (BOTANY),/assets/pdf/Notifications/INT_SCH_AP_2019_Botany_24062021.pdf
1624492800000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_Botany_24062021.pdf
1623974400000,202009,EXAM SCHEDULE- STATE SERVICE (MAINS) EXAM-2020 (18-06-2021),/assets/pdf/Notifications/Exam_Sch_SSME_2020_18062021.pdf
1623024000000,201902,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (COMMERCE) (07-06-2021),/assets/pdf/Notifications/NOTI_INT_SCH_AP_2019_COMM_07062021.pdf
1623024000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (COMMERCE) ,/assets/pdf/Notifications/INT_SCH_AP_2019_COMM_07062021.pdf
1623024000000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_COMM_07062021.pdf
1622764800000,201902,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (CHEMISTRY) (04-06-2021),/assets/pdf/Notifications/NOTI_INT_SCH_AP_2019_CHEM_04062021.pdf
1622764800000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (CHEMISTRY),/assets/pdf/Notifications/INT_SCH_AP_2019_CHEM_04062021.pdf
1622764800000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_CHEM_04062021.pdf
1622592000000,201902,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (POLITICAL SCIENCE) (02-06-2021),/assets/pdf/Notifications/NOTI_INTV_AP_2019_POLI_SC_02062021.pdf
1622592000000,201902,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (POLITICAL SCIENCE),/assets/pdf/Notifications/INT_SCH_AP2019_POLI_SC_02062021.pdf
1622592000000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP2019_POLI_SC_02062021.pdf
1622505600000,201902,"NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (INFORMATION TECHNOLOGY, COMPUTER SCIENCE, COMPUTER APPLICATION) (01-06-2021)",/assets/pdf/Notifications/NOTI_INTV_AP_2019_IT_CS_CA_01062021.pdf
1622505600000,201902,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (INFORMATION TECHNOLOGY, COMPUTER SCIENCE, COMPUTER APPLICATION)",/assets/pdf/Notifications/INT_SCH_AP_2019_IT_CS_CA_01062021.pdf
1622505600000,201902,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_IT_CS_CA_01062021.pdf
1621900800000,999999,SHORT TENDER NOTICE FOR PURCHASE OF STATIONERY MATERIAL-2021 (25-05-2021) ,/assets/pdf/Notifications/Short_Tender_Notice_Stationary_25052021.pdf
1617667200000,202009,NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2020,/assets/pdf/Notifications/Noti_SSME_2020_06042021.pdf
1617667200000,202009,EXAM SCHEDULE- STATE SERVICE (MAINS) EXAM-2020 (06-04-2021),/assets/pdf/Notifications/EXAM_SCH_SSME_2020_06042021.pdf
1620259200000,202009,CORRIGENDUM (06-05-2021) ,/assets/pdf/Notifications/CORRIGENDUM_SSME_2020_06052021.pdf
1620259200000,202009,POSTPONEMENT- STATE SERVICE (MAINS) EXAM-2020 (06-05-2021),/assets/pdf/Notifications/Postponement_SSME_2020_06052021.pdf
1617408000000,202007,SUCHANA PATRA-CG FOREST SERVICE (COMBINED) EXAM-2020 (03-04-2021) ,/assets/pdf/Notifications/Suchana_Patra_forest2020_03042021.pdf
